word,sentiment,weight,freq_corpus
strokes,negative,1.744,429
strong,positive,2.022,1666
stronger,positive,1.812,597
strongly,positive,1.752,445
struck,negative,1.625,240
struggle,negative,1.763,471
struggled,negative,1.592,204
struggling,negative,1.926,1042
stuck,negative,1.921,1018
student,positive,1.672,302
students,positive,1.793,544
studied,positive,1.585,197
studies,positive,2.017,1621
study,positive,2.16,3266
stuff,negative,2.105,2496
stupid,negative,2.142,2992
stupidity,negative,1.836,673
subject,positive,1.795,550
subjects,positive,1.534,153
submission,positive,1.369,68
submit,positive,1.496,127
subscription,positive,1.556,171
substantial,positive,1.537,156
substantially,positive,1.507,134
success,positive,1.929,1056
successful,positive,1.835,669
successfully,positive,1.58,192
suck,negative,1.599,211
sucks,negative,1.711,364
sudden,negative,1.729,398
suddenly,negative,1.849,715
sue,negative,1.682,317
sued,negative,1.532,152
suffer,negative,1.923,1029
suffered,negative,1.882,841
suffering,negative,1.97,1291
sufficient,ambiguous,1.697,341
sugar,positive,1.551,167
suggest,positive,2.004,1521
suggested,positive,1.766,476
suggesting,positive,1.822,626
suggestion,positive,1.579,191
suggestions,positive,1.474,114
suggests,positive,1.904,935
suicide,negative,1.767,479
suicides,negative,1.503,132
suit,positive,1.833,662
suits,positive,1.667,294
summer,positive,1.954,1197
sunshine,positive,1.494,126
super,positive,2.067,2072
superior,ambiguous,1.666,293
superspreader,negative,1.596,208
supplied,positive,1.421,88
supplies,positive,1.662,287
supply,positive,1.873,805
support,positive,2.296,6338
supported,positive,1.798,557
supporter,positive,1.562,176
supporters,positive,1.795,551
supporting,positive,1.926,1040
supports,positive,1.738,416
suppose,negative,1.843,696
supposed,negative,2.014,1602
supposedly,negative,1.663,289
suppressed,negative,1.631,247
suppressing,negative,1.372,69
supreme,positive,1.613,226
surely,positive,2.112,2575
surge,negative,2.022,1668
surgeries,negative,1.532,152
surgery,negative,1.923,1029
surges,negative,1.579,191
surgical,negative,1.588,200
surging,negative,1.625,240
surprise,ambiguous,1.881,838
surprised,ambiguous,1.938,1106
surprising,ambiguous,1.661,286
surveillance,negative,1.707,357
survival,positive,1.871,797
survive,positive,1.799,561
survived,positive,1.764,472
surviving,positive,1.564,178
susceptible,negative,1.666,292
suspect,negative,1.887,860
suspected,negative,1.661,286
suspended,negative,1.77,487
suspicious,negative,1.619,233
sustainable,positive,1.543,160
swear,positive,1.713,369
sweat,negative,1.574,187
sweats,negative,1.514,139
sweet,positive,1.671,300
swine,negative,1.567,180
switch,negative,1.653,275
switched,negative,1.508,135
swollen,negative,1.662,287
sympathy,positive,1.657,280
symptom,negative,1.743,426
symptomatic,negative,1.807,582
symptoms,negative,2.335,7667
syndrome,negative,0.5,0
synthetic,negative,0.5,0
syringe,negative,1.91,963
syringes,negative,1.353,63
system,negative,2.308,6709
systems,negative,1.939,1111
tablet,positive,1.768,483
tablets,positive,1.579,191
tackle,positive,1.834,666
tackling,positive,1.5,130
tactic,negative,1.511,137
tactics,negative,1.649,270
tag,ambiguous,1.579,191
take,positive,2.532,20007
taken,positive,2.202,3995
takes,positive,2.048,1886
taking,positive,2.323,7229
tanks,positive,1.85,719
target,negative,1.88,832
targeted,negative,1.655,277
targeting,negative,1.577,189
targets,negative,1.595,207
task,positive,1.573,186
taste,positive,1.84,686
tattoo,negative,1.386,74
tattoos,negative,1.399,79
taught,positive,1.658,281
tax,negative,1.898,911
taxes,negative,1.717,375
tb,negative,1.753,448
tcell,negative,1.505,133
tcells,negative,1.73,401
teach,positive,1.622,236
teacher,positive,1.734,409
teachers,positive,1.825,637
teaching,positive,1.781,513
team,positive,2.201,3987
teams,positive,2.008,1553
tears,negative,1.946,1149
tech,ambiguous,1.862,761
technical,ambiguous,1.47,112
technically,ambiguous,1.607,219
technologies,ambiguous,1.511,137
technology,ambiguous,2.057,1970
teen,positive,1.507,134
teenagers,positive,1.568,181
teens,positive,1.624,238
telework,positive,0.951,8
temperature,negative,1.704,353
temporarily,negative,1.594,206
temporary,negative,1.744,428
tenebra,negative,1.822,628
term,ambiguous,2.205,4068
terms,ambiguous,1.913,980
terrible,negative,1.909,959
terrified,negative,1.728,397
terrifying,negative,1.613,226
test,negative,2.472,14893
tested,negative,2.288,6094
tester,negative,1.566,179
testing,negative,2.313,6865
tests,negative,2.313,6870
tetanus,negative,1.682,317
thank,positive,2.21,4167
thankful,positive,1.764,472
thankfully,positive,1.906,943
thanks,positive,2.297,6359
thankyou,positive,1.605,217
theorist,positive,1.716,373
theorists,positive,1.792,542
therapies,ambiguous,1.584,196
therapy,ambiguous,1.958,1219
thin,negative,1.543,160
think,positive,2.507,17673
thinking,positive,2.119,2669
thinks,positive,1.979,1347
thisisnothappen,negative,1.711,365
thoroughly,positive,1.579,191
thought,positive,2.265,5437
thoughts,positive,1.888,866
thousand,ambiguous,1.665,291
thousands,ambiguous,2.127,2781
thread,negative,1.966,1266
threat,negative,1.973,1311
threaten,negative,1.555,170
threatened,negative,1.638,255
threatening,negative,1.743,426
threats,negative,1.65,271
throat,negative,1.847,710
throats,negative,1.455,104
thrombosis,negative,1.412,84
throw,negative,1.788,532
throwing,negative,1.711,364
thrown,negative,1.704,353
thumper,negative,1.412,84
tied,negative,1.524,146
tight,negative,1.572,185
timing,ambiguous,1.661,285
tiny,negative,1.877,819
tip,positive,1.614,227
tips,positive,1.599,211
tired,negative,2.03,1731
tiredness,negative,1.614,227
together,positive,2.08,2211
toll,negative,1.708,359
tool,positive,1.75,442
tools,ambiguous,1.608,220
top,positive,2.145,3037
topic,positive,1.686,323
tories,negative,2.006,1541
tory,negative,2.064,2043
total,ambiguous,2.136,2903
totally,ambiguous,2.097,2397
tough,negative,1.881,835
tourism,positive,1.554,169
toxic,negative,1.698,342
trace,negative,1.85,719
track,negative,1.981,1364
tracking,negative,1.616,229
tragedy,negative,1.502,131
tragic,negative,1.656,279
train,positive,1.917,998
trained,positive,1.687,325
training,positive,1.849,715
trains,positive,1.677,309
transition,positive,1.459,106
transmiing,negative,0.5,0
transmissibility,negative,1.592,204
transmissible,negative,1.815,607
transmission,negative,2.235,4693
transmit,negative,1.795,549
transmitted,negative,1.459,106
transmitting,negative,1.7,345
transparency,positive,1.61,223
transparent,positive,1.38,72
transplant,negative,1.518,142
trap,negative,1.564,178
trash,negative,1.586,198
travel,positive,2.159,3238
travellers,positive,1.582,194
travelling,positive,1.802,568
treat,negative,2.008,1551
treated,negative,1.938,1105
treating,positive,1.8,564
treatment,positive,2.199,3946
treatments,positive,2.007,1546
treats,negative,1.472,113
trend,positive,1.659,283
trending,positive,1.588,200
trial,negative,2.1,2433
trials,negative,2.049,1895
trick,negative,1.672,301
tricky,negative,1.543,160
trigger,negative,1.663,288
triggered,negative,1.589,201
triggers,negative,1.562,176
trip,positive,1.843,695
triple,positive,2.171,3435
triplevaxed,positive,1.451,102
trips,positive,1.59,202
troll,negative,1.599,211
trolls,negative,1.482,119
trouble,negative,1.81,592
true,positive,2.217,4296
truly,positive,1.936,1094
trump,negative,2.165,3342
trumps,negative,1.751,443
trust,positive,2.179,3573
trusted,positive,1.691,331
trusting,positive,1.557,172
trusts,positive,1.527,148
truth,positive,2.063,2029
truthinnumber,positive,1.556,171
truths,positive,1.484,120
truthwins,positive,1.464,109
try,positive,2.209,4150
trying,positive,2.267,5482
tsunami,negative,1.635,251
twat,negative,1.606,218
twats,negative,1.576,188
tweaked,positive,1.463,108
twist,negative,1.536,155
typhoid,negative,1.423,89
typical,ambiguous,1.743,426
tyranny,negative,1.746,432
ultimately,negative,1.68,314
ultra,positive,1.548,164
unable,negative,1.91,964
unacceptable,negative,1.624,238
unaware,negative,1.5,130
unbelievable,negative,1.68,314
uncertainty,negative,1.737,415
uncle,positive,1.682,316
unclear,negative,1.568,181
uncomfortable,negative,1.608,220
underlying,negative,1.889,868
undermine,negative,1.678,311
understand,positive,2.28,5841
understanding,positive,1.893,888
understood,positive,1.725,390
uneducated,negative,1.5,130
unelected,negative,1.428,91
unethical,negative,1.591,203
unfair,negative,1.631,247
unfollow,negative,1.432,93
unfortunate,negative,1.577,189
unfortunately,negative,2.04,1820
unhealthy,negative,1.553,168
union,positive,1.691,331
unions,positive,1.477,116
unique,positive,1.61,223
unit,positive,1.678,311
united,positive,1.886,857
units,positive,1.675,306
universal,positive,1.722,384
university,positive,1.844,698
unjabbed,negative,1.843,696
unknown,negative,1.813,600
unless,negative,2.127,2775
unlike,negative,1.837,674
unlikely,negative,1.821,623
unlucky,negative,1.635,252
unmasked,negative,1.598,210
unnecessarily,negative,1.546,163
unnecessary,negative,1.834,666
unpleasant,negative,1.535,154
unpopular,negative,1.449,101
unprecedented,negative,1.607,219
unprotected,negative,1.557,172
unrelated,negative,1.55,166
unsafe,negative,1.649,270
unscientific,negative,1.487,122
unsure,negative,1.623,237
untested,negative,1.717,375
untrue,negative,1.535,154
unusual,negative,1.555,170
unvaccinated,negative,2.383,9680
unvax,negative,1.774,495
unvaxd,negative,1.528,149
unvaxed,negative,2.166,3366
unwell,negative,1.892,883
upcoming,positive,1.569,182
update,positive,2.036,1781
updated,positive,1.914,982
updates,positive,1.835,669
upset,negative,1.761,466
uptake,positive,2.012,1588
upwards,positive,1.378,71
urge,negative,1.717,376
urged,negative,1.743,426
urgences,negative,1.419,87
urgent,negative,1.925,1036
urgently,negative,1.665,291
urges,negative,1.737,414
urging,negative,1.719,379
use,positive,2.319,7090
used,positive,2.259,5296
useful,positive,1.846,706
useless,negative,1.971,1295
users,positive,1.472,113
uses,positive,1.731,402
using,positive,2.174,3496
usual,positive,1.943,1133
usually,positive,1.912,972
utterly,ambiguous,1.813,600
vacation,positive,1.557,172
vaccinate,positive,2.299,6421
vaccinated,positive,2.553,22199
vaccinatetest,positive,1.55,166
vaccinating,positive,1.926,1040
vaccination,positive,2.713,48370
vaccinations,positive,2.206,4076
vaccinator,positive,1.589,201
vaccinators,positive,1.616,229
vaccine,positive,2.929,138665
vaccinebooster,positive,1.563,177
vaccinedeaths,negative,1.551,167
vaccinemandate,negative,1.618,232
vaccinepassports,negative,1.658,282
vaccineplease,positive,1.407,82
vaccines,positive,2.775,65457
vaccinesideeffects,negative,1.557,172
vaccinessavelives,positive,1.445,99
vaccineswork,positive,1.739,419
vacuum,negative,1.419,87
valid,positive,1.863,767
valneva,ambiguous,1.589,201
valuable,positive,1.479,117
value,positive,1.754,451
variant,negative,2.349,8175
variants,negative,2.238,4773
varient,negative,1.541,159
varients,negative,1.439,96
variety,positive,1.548,164
various,positive,1.843,695
vax,positive,2.715,48665
vaxart,ambiguous,1.657,280
vaxarts,ambiguous,1.908,954
vaxed,positive,2.414,11254
vaxer,positive,1.698,343
vaxers,positive,1.879,827
vaxes,positive,1.599,211
vaxing,positive,1.459,106
vaxs,positive,1.658,281
vector,negative,1.637,254
vegan,positive,1.515,140
veins,negative,1.496,127
ventilate,positive,1.47,112
ventilated,positive,1.508,135
ventilation,positive,1.904,937
ventilator,positive,1.66,284
ventilators,positive,1.541,159
verified,positive,1.563,177
versus,negative,1.647,267
viable,positive,1.511,137
vibes,positive,1.595,207
victim,negative,1.606,218
victims,negative,1.66,284
view,ambiguous,2.001,1505
views,ambiguous,1.938,1102
vindicated,negative,1.347,61
violate,negative,1.449,101
violated,negative,1.416,86
violence,negative,1.67,299
violent,negative,1.609,222
viral,negative,1.994,1450
virologist,positive,1.646,266
virologists,positive,1.576,188
virology,positive,1.57,183
virtually,ambiguous,1.712,367
virtue,positive,1.529,150
virulent,negative,1.633,249
virus,negative,2.502,17309
viruses,negative,2.007,1548
visible,positive,1.497,128
visit,positive,2.143,3007
visited,positive,1.648,268
visiting,positive,1.837,674
visitors,positive,1.715,372
visits,positive,1.647,267
vital,positive,1.844,697
vitamin,positive,1.779,508
vitamins,positive,1.581,193
voluntarily,positive,1.51,136
voluntary,positive,1.695,338
volunteer,positive,1.828,645
volunteered,positive,1.47,112
volunteering,positive,1.764,473
volunteers,positive,2.024,1679
vote,positive,2.046,1871
voted,positive,1.887,860
voter,positive,1.64,258
voters,positive,1.688,326
votes,positive,1.578,190
voting,positive,1.736,413
vs,negative,2.13,2812
vulnerable,negative,2.251,5093
wait,negative,2.226,4500
waited,negative,1.67,299
waiting,negative,2.133,2861
waive,negative,1.235,35
waiver,negative,1.592,204
wake,positive,1.96,1229
waking,positive,1.67,298
wane,negative,1.705,355
wanes,negative,1.778,505
waning,negative,1.815,607
wankers,negative,1.528,149
wanted,ambiguous,2.051,1913
war,negative,1.962,1240
warm,positive,1.711,365
warn,negative,1.719,380
warned,negative,1.834,664
warning,negative,1.897,905
warnings,negative,1.543,160
warns,negative,1.832,657
warp,negative,1.554,169
wars,negative,1.587,199
wash,negative,1.742,425
washing,negative,1.65,271
wasn't,negative,0.5,0
waste,negative,1.891,878
wasted,negative,1.639,257
wasting,negative,1.628,243
wave,negative,2.113,2595
waves,negative,1.791,540
weak,negative,1.829,650
weaken,negative,1.508,135
weakened,negative,1.66,284
weaker,negative,1.738,417
wealth,positive,1.539,157
wealthy,positive,1.608,220
weapon,negative,1.611,224
weapons,negative,1.492,125
wear,positive,2.186,3703
wearamask,positive,1.564,178
wearing,positive,2.131,2836
wears,positive,1.594,206
wedding,positive,1.607,219
wef,negative,1.668,296
weird,negative,1.987,1402
welby,positive,1.461,107
welcome,positive,1.967,1273
welcomed,positive,1.477,116
welfare,positive,1.578,190
well,positive,2.521,18976
wellbeing,positive,1.64,258
weren't,negative,0.5,0
wet,negative,1.531,151
whistle,positive,1.51,136
white,positive,1.961,1235
whitty,positive,1.773,493
whocares,negative,1.599,211
whole,positive,2.23,4592
whooping,positive,1.521,144
widespread,ambiguous,1.649,270
wife,positive,2.058,1981
wifes,positive,1.481,118
wild,negative,1.839,683
willing,positive,1.872,802
willingly,positive,1.52,143
win,positive,1.973,1309
wind,negative,1.583,195
wine,positive,2.009,1561
winking,positive,1.439,96
winner,positive,1.566,179
winning,positive,1.703,350
wins,positive,1.594,206
winter,ambiguous,2.129,2804
wipe,negative,1.541,159
wiped,negative,1.786,525
wise,positive,1.778,506
wish,positive,2.133,2864
wishes,positive,1.742,424
wishing,positive,1.83,652
within,positive,2.164,3323
without,negative,2.383,9687
woke,ambiguous,1.823,629
woken,positive,1.486,121
wolves,negative,1.614,227
won,positive,2.077,2171
won<U+FFFD>t,negative,0.5,0
wonderful,positive,1.915,985
won't,negative,0.5,0
woodsharp,negative,1.609,221
wore,negative,1.655,278
work,positive,2.542,20944
worked,positive,2.144,3014
worker,positive,1.789,535
workers,positive,2.125,2746
working,positive,2.316,6977
workplace,positive,1.589,201
works,positive,2.194,3842
worried,negative,2.045,1857
worries,negative,1.681,315
worry,negative,2.014,1597
worrying,negative,1.871,797
worse,negative,2.252,5119
worst,negative,2.111,2572
worth,positive,2.087,2279
worthless,negative,1.514,139
wouldn't,negative,0.5,0
wrap,positive,1.536,155
wrong,negative,2.266,5471
wtf,negative,1.84,685
Wuhan,negative,1.648,268
yes,positive,2.372,9164
young,positive,2.185,3685
younger,positive,1.91,964
youngest,positive,1.633,249
youth,positive,1.603,215
zero,ambiguous,2.104,2478
zinc,positive,1.625,239
